"QueueRank","Candidate","CandidateRank","SourceType","SourceRank","Phase","Set","Window","From","To","Model","Deposit","Config","ExpectedReportName","ProfileSnapshot","ProfileSha256","SourceSha256","BaseProfileSha256","SignalTimeframe","RVFailureExitEnabled","RVFailureBars","RVFailureMaximumR","MOFailureExitEnabled","MOFailureBars","MOFailureMaximumR","StopRule"
"11","efp_mo_only","4","early_failure_portfolio","1","discovery_model1","efp_mo_only.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\011_efp_mo_only_discovery_2019_2020_m1.ini","efp_mo_only_discovery_2019_2020_m1","profiles\efp_mo_only.set","288B15AEB33D1FF47966F41B8C8616FBE0D4D11E73615D9AE43EC17F9A742BC6","2613BDF5BFCE4DB9220961540F851E2444F14AF17B690CAAE0AC4BE59C8C1342","ECBD1693D09AF6A04CB92F2756442DF8BF0B604118834D1C5E0F50CC57FFEC3E","60","false","3","0.00","true","4","0.00","Discovery only: both eras positive; continuous PF >= 1.45, trades >= 180, DD <= 2.80%; at least 5% control-relative net or return/DD improvement under frozen quality tolerances; one adjacent exit profile must pass."
"12","efp_mo_only","4","early_failure_portfolio","1","discovery_model1","efp_mo_only.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\012_efp_mo_only_continuous_2015_2020_m1.ini","efp_mo_only_continuous_2015_2020_m1","profiles\efp_mo_only.set","288B15AEB33D1FF47966F41B8C8616FBE0D4D11E73615D9AE43EC17F9A742BC6","2613BDF5BFCE4DB9220961540F851E2444F14AF17B690CAAE0AC4BE59C8C1342","ECBD1693D09AF6A04CB92F2756442DF8BF0B604118834D1C5E0F50CC57FFEC3E","60","false","3","0.00","true","4","0.00","Discovery only: both eras positive; continuous PF >= 1.45, trades >= 180, DD <= 2.80%; at least 5% control-relative net or return/DD improvement under frozen quality tolerances; one adjacent exit profile must pass."
"13","efp_fast","5","early_failure_portfolio","1","discovery_model1","efp_fast.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\013_efp_fast_older_2015_2018_m1.ini","efp_fast_older_2015_2018_m1","profiles\efp_fast.set","E68A2A3BD152D77CFB6AC6C9884F019CC12A8A7E795E5CD3AB654F088D395C03","2613BDF5BFCE4DB9220961540F851E2444F14AF17B690CAAE0AC4BE59C8C1342","ECBD1693D09AF6A04CB92F2756442DF8BF0B604118834D1C5E0F50CC57FFEC3E","60","true","2","0.00","true","3","0.00","Discovery only: both eras positive; continuous PF >= 1.45, trades >= 180, DD <= 2.80%; at least 5% control-relative net or return/DD improvement under frozen quality tolerances; one adjacent exit profile must pass."
"14","efp_fast","5","early_failure_portfolio","1","discovery_model1","efp_fast.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\014_efp_fast_discovery_2019_2020_m1.ini","efp_fast_discovery_2019_2020_m1","profiles\efp_fast.set","E68A2A3BD152D77CFB6AC6C9884F019CC12A8A7E795E5CD3AB654F088D395C03","2613BDF5BFCE4DB9220961540F851E2444F14AF17B690CAAE0AC4BE59C8C1342","ECBD1693D09AF6A04CB92F2756442DF8BF0B604118834D1C5E0F50CC57FFEC3E","60","true","2","0.00","true","3","0.00","Discovery only: both eras positive; continuous PF >= 1.45, trades >= 180, DD <= 2.80%; at least 5% control-relative net or return/DD improvement under frozen quality tolerances; one adjacent exit profile must pass."
"15","efp_fast","5","early_failure_portfolio","1","discovery_model1","efp_fast.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\015_efp_fast_continuous_2015_2020_m1.ini","efp_fast_continuous_2015_2020_m1","profiles\efp_fast.set","E68A2A3BD152D77CFB6AC6C9884F019CC12A8A7E795E5CD3AB654F088D395C03","2613BDF5BFCE4DB9220961540F851E2444F14AF17B690CAAE0AC4BE59C8C1342","ECBD1693D09AF6A04CB92F2756442DF8BF0B604118834D1C5E0F50CC57FFEC3E","60","true","2","0.00","true","3","0.00","Discovery only: both eras positive; continuous PF >= 1.45, trades >= 180, DD <= 2.80%; at least 5% control-relative net or return/DD improvement under frozen quality tolerances; one adjacent exit profile must pass."
"16","efp_slow","6","early_failure_portfolio","1","discovery_model1","efp_slow.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\016_efp_slow_older_2015_2018_m1.ini","efp_slow_older_2015_2018_m1","profiles\efp_slow.set","0A5FEA0B5006037F0C00F5D49E48288418C83A381DFB8C61D85CC69674630149","2613BDF5BFCE4DB9220961540F851E2444F14AF17B690CAAE0AC4BE59C8C1342","ECBD1693D09AF6A04CB92F2756442DF8BF0B604118834D1C5E0F50CC57FFEC3E","60","true","4","0.00","true","6","0.00","Discovery only: both eras positive; continuous PF >= 1.45, trades >= 180, DD <= 2.80%; at least 5% control-relative net or return/DD improvement under frozen quality tolerances; one adjacent exit profile must pass."
"17","efp_slow","6","early_failure_portfolio","1","discovery_model1","efp_slow.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\017_efp_slow_discovery_2019_2020_m1.ini","efp_slow_discovery_2019_2020_m1","profiles\efp_slow.set","0A5FEA0B5006037F0C00F5D49E48288418C83A381DFB8C61D85CC69674630149","2613BDF5BFCE4DB9220961540F851E2444F14AF17B690CAAE0AC4BE59C8C1342","ECBD1693D09AF6A04CB92F2756442DF8BF0B604118834D1C5E0F50CC57FFEC3E","60","true","4","0.00","true","6","0.00","Discovery only: both eras positive; continuous PF >= 1.45, trades >= 180, DD <= 2.80%; at least 5% control-relative net or return/DD improvement under frozen quality tolerances; one adjacent exit profile must pass."
"18","efp_slow","6","early_failure_portfolio","1","discovery_model1","efp_slow.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\018_efp_slow_continuous_2015_2020_m1.ini","efp_slow_continuous_2015_2020_m1","profiles\efp_slow.set","0A5FEA0B5006037F0C00F5D49E48288418C83A381DFB8C61D85CC69674630149","2613BDF5BFCE4DB9220961540F851E2444F14AF17B690CAAE0AC4BE59C8C1342","ECBD1693D09AF6A04CB92F2756442DF8BF0B604118834D1C5E0F50CC57FFEC3E","60","true","4","0.00","true","6","0.00","Discovery only: both eras positive; continuous PF >= 1.45, trades >= 180, DD <= 2.80%; at least 5% control-relative net or return/DD improvement under frozen quality tolerances; one adjacent exit profile must pass."
"19","efp_relaxed","7","early_failure_portfolio","1","discovery_model1","efp_relaxed.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\019_efp_relaxed_older_2015_2018_m1.ini","efp_relaxed_older_2015_2018_m1","profiles\efp_relaxed.set","555F3218B53FB84BBDF20682F3375B3665386CCA41ABF501697ABC7282C17B5E","2613BDF5BFCE4DB9220961540F851E2444F14AF17B690CAAE0AC4BE59C8C1342","ECBD1693D09AF6A04CB92F2756442DF8BF0B604118834D1C5E0F50CC57FFEC3E","60","true","3","-0.25","true","4","-0.25","Discovery only: both eras positive; continuous PF >= 1.45, trades >= 180, DD <= 2.80%; at least 5% control-relative net or return/DD improvement under frozen quality tolerances; one adjacent exit profile must pass."
"20","efp_relaxed","7","early_failure_portfolio","1","discovery_model1","efp_relaxed.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\020_efp_relaxed_discovery_2019_2020_m1.ini","efp_relaxed_discovery_2019_2020_m1","profiles\efp_relaxed.set","555F3218B53FB84BBDF20682F3375B3665386CCA41ABF501697ABC7282C17B5E","2613BDF5BFCE4DB9220961540F851E2444F14AF17B690CAAE0AC4BE59C8C1342","ECBD1693D09AF6A04CB92F2756442DF8BF0B604118834D1C5E0F50CC57FFEC3E","60","true","3","-0.25","true","4","-0.25","Discovery only: both eras positive; continuous PF >= 1.45, trades >= 180, DD <= 2.80%; at least 5% control-relative net or return/DD improvement under frozen quality tolerances; one adjacent exit profile must pass."
"21","efp_relaxed","7","early_failure_portfolio","1","discovery_model1","efp_relaxed.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\021_efp_relaxed_continuous_2015_2020_m1.ini","efp_relaxed_continuous_2015_2020_m1","profiles\efp_relaxed.set","555F3218B53FB84BBDF20682F3375B3665386CCA41ABF501697ABC7282C17B5E","2613BDF5BFCE4DB9220961540F851E2444F14AF17B690CAAE0AC4BE59C8C1342","ECBD1693D09AF6A04CB92F2756442DF8BF0B604118834D1C5E0F50CC57FFEC3E","60","true","3","-0.25","true","4","-0.25","Discovery only: both eras positive; continuous PF >= 1.45, trades >= 180, DD <= 2.80%; at least 5% control-relative net or return/DD improvement under frozen quality tolerances; one adjacent exit profile must pass."
"22","efp_strict","8","early_failure_portfolio","1","discovery_model1","efp_strict.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\022_efp_strict_older_2015_2018_m1.ini","efp_strict_older_2015_2018_m1","profiles\efp_strict.set","A65952BC42FF6990216E6BEB00FD69F67A0860EDF28C8F3A925DB6A6EEF02442","2613BDF5BFCE4DB9220961540F851E2444F14AF17B690CAAE0AC4BE59C8C1342","ECBD1693D09AF6A04CB92F2756442DF8BF0B604118834D1C5E0F50CC57FFEC3E","60","true","3","0.25","true","4","0.25","Discovery only: both eras positive; continuous PF >= 1.45, trades >= 180, DD <= 2.80%; at least 5% control-relative net or return/DD improvement under frozen quality tolerances; one adjacent exit profile must pass."
"23","efp_strict","8","early_failure_portfolio","1","discovery_model1","efp_strict.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\023_efp_strict_discovery_2019_2020_m1.ini","efp_strict_discovery_2019_2020_m1","profiles\efp_strict.set","A65952BC42FF6990216E6BEB00FD69F67A0860EDF28C8F3A925DB6A6EEF02442","2613BDF5BFCE4DB9220961540F851E2444F14AF17B690CAAE0AC4BE59C8C1342","ECBD1693D09AF6A04CB92F2756442DF8BF0B604118834D1C5E0F50CC57FFEC3E","60","true","3","0.25","true","4","0.25","Discovery only: both eras positive; continuous PF >= 1.45, trades >= 180, DD <= 2.80%; at least 5% control-relative net or return/DD improvement under frozen quality tolerances; one adjacent exit profile must pass."
"24","efp_strict","8","early_failure_portfolio","1","discovery_model1","efp_strict.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\024_efp_strict_continuous_2015_2020_m1.ini","efp_strict_continuous_2015_2020_m1","profiles\efp_strict.set","A65952BC42FF6990216E6BEB00FD69F67A0860EDF28C8F3A925DB6A6EEF02442","2613BDF5BFCE4DB9220961540F851E2444F14AF17B690CAAE0AC4BE59C8C1342","ECBD1693D09AF6A04CB92F2756442DF8BF0B604118834D1C5E0F50CC57FFEC3E","60","true","3","0.25","true","4","0.25","Discovery only: both eras positive; continuous PF >= 1.45, trades >= 180, DD <= 2.80%; at least 5% control-relative net or return/DD improvement under frozen quality tolerances; one adjacent exit profile must pass."
