"QueueRank","Candidate","Phase","PhaseLabel","Window","Model","Deposit","PackageConfig","SourceConfig","ExpectedReportName","ReportDestination","ProfileSha256","StopRule"
"19","m15sqa_kc140","discovery_model1","Independent M15 volatility-squeeze activity discovery Model1","older_2015_2018","1","10000","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\configs\019_m15sqa_kc140_older_2015_2018_m1.ini","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\configs\019_m15sqa_kc140_older_2015_2018_m1.ini","m15sqa_kc140_older_2015_2018_m1","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\reports_here\m15sqa_kc140_older_2015_2018_m1","68A072EBDFCD3281F36D79058A7555506101D8494877418ACCBCCC40F7FAD7E6","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent squeeze/breakout/payoff shape must pass before opening 2021-2026."
"20","m15sqa_kc140","discovery_model1","Independent M15 volatility-squeeze activity discovery Model1","discovery_2019_2020","1","10000","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\configs\020_m15sqa_kc140_discovery_2019_2020_m1.ini","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\configs\020_m15sqa_kc140_discovery_2019_2020_m1.ini","m15sqa_kc140_discovery_2019_2020_m1","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\reports_here\m15sqa_kc140_discovery_2019_2020_m1","68A072EBDFCD3281F36D79058A7555506101D8494877418ACCBCCC40F7FAD7E6","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent squeeze/breakout/payoff shape must pass before opening 2021-2026."
"21","m15sqa_kc140","discovery_model1","Independent M15 volatility-squeeze activity discovery Model1","continuous_2015_2020","1","10000","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\configs\021_m15sqa_kc140_continuous_2015_2020_m1.ini","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\configs\021_m15sqa_kc140_continuous_2015_2020_m1.ini","m15sqa_kc140_continuous_2015_2020_m1","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\reports_here\m15sqa_kc140_continuous_2015_2020_m1","68A072EBDFCD3281F36D79058A7555506101D8494877418ACCBCCC40F7FAD7E6","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent squeeze/breakout/payoff shape must pass before opening 2021-2026."
"22","m15sqa_kc160","discovery_model1","Independent M15 volatility-squeeze activity discovery Model1","older_2015_2018","1","10000","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\configs\022_m15sqa_kc160_older_2015_2018_m1.ini","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\configs\022_m15sqa_kc160_older_2015_2018_m1.ini","m15sqa_kc160_older_2015_2018_m1","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\reports_here\m15sqa_kc160_older_2015_2018_m1","E6F1BEC96DA5C45562067AB737166161BE3B02347AA5356E428970FBCD6827C0","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent squeeze/breakout/payoff shape must pass before opening 2021-2026."
"23","m15sqa_kc160","discovery_model1","Independent M15 volatility-squeeze activity discovery Model1","discovery_2019_2020","1","10000","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\configs\023_m15sqa_kc160_discovery_2019_2020_m1.ini","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\configs\023_m15sqa_kc160_discovery_2019_2020_m1.ini","m15sqa_kc160_discovery_2019_2020_m1","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\reports_here\m15sqa_kc160_discovery_2019_2020_m1","E6F1BEC96DA5C45562067AB737166161BE3B02347AA5356E428970FBCD6827C0","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent squeeze/breakout/payoff shape must pass before opening 2021-2026."
"24","m15sqa_kc160","discovery_model1","Independent M15 volatility-squeeze activity discovery Model1","continuous_2015_2020","1","10000","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\configs\024_m15sqa_kc160_continuous_2015_2020_m1.ini","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\configs\024_m15sqa_kc160_continuous_2015_2020_m1.ini","m15sqa_kc160_continuous_2015_2020_m1","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\reports_here\m15sqa_kc160_continuous_2015_2020_m1","E6F1BEC96DA5C45562067AB737166161BE3B02347AA5356E428970FBCD6827C0","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent squeeze/breakout/payoff shape must pass before opening 2021-2026."
"25","m15sqa_kc170","discovery_model1","Independent M15 volatility-squeeze activity discovery Model1","older_2015_2018","1","10000","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\configs\025_m15sqa_kc170_older_2015_2018_m1.ini","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\configs\025_m15sqa_kc170_older_2015_2018_m1.ini","m15sqa_kc170_older_2015_2018_m1","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\reports_here\m15sqa_kc170_older_2015_2018_m1","89D6D94471349B547AC083C4DF7051C9CD6B0250794E923EFE9E79D97515B299","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent squeeze/breakout/payoff shape must pass before opening 2021-2026."
"26","m15sqa_kc170","discovery_model1","Independent M15 volatility-squeeze activity discovery Model1","discovery_2019_2020","1","10000","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\configs\026_m15sqa_kc170_discovery_2019_2020_m1.ini","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\configs\026_m15sqa_kc170_discovery_2019_2020_m1.ini","m15sqa_kc170_discovery_2019_2020_m1","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\reports_here\m15sqa_kc170_discovery_2019_2020_m1","89D6D94471349B547AC083C4DF7051C9CD6B0250794E923EFE9E79D97515B299","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent squeeze/breakout/payoff shape must pass before opening 2021-2026."
"27","m15sqa_kc170","discovery_model1","Independent M15 volatility-squeeze activity discovery Model1","continuous_2015_2020","1","10000","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\configs\027_m15sqa_kc170_continuous_2015_2020_m1.ini","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\configs\027_m15sqa_kc170_continuous_2015_2020_m1.ini","m15sqa_kc170_continuous_2015_2020_m1","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\reports_here\m15sqa_kc170_continuous_2015_2020_m1","89D6D94471349B547AC083C4DF7051C9CD6B0250794E923EFE9E79D97515B299","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent squeeze/breakout/payoff shape must pass before opening 2021-2026."
"28","m15sqa_exp090","discovery_model1","Independent M15 volatility-squeeze activity discovery Model1","older_2015_2018","1","10000","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\configs\028_m15sqa_exp090_older_2015_2018_m1.ini","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\configs\028_m15sqa_exp090_older_2015_2018_m1.ini","m15sqa_exp090_older_2015_2018_m1","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\reports_here\m15sqa_exp090_older_2015_2018_m1","32EA57237DC69DFCDE20417791FDB0684A4296CE4545C2E71F806F5CAC06E411","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent squeeze/breakout/payoff shape must pass before opening 2021-2026."
"29","m15sqa_exp090","discovery_model1","Independent M15 volatility-squeeze activity discovery Model1","discovery_2019_2020","1","10000","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\configs\029_m15sqa_exp090_discovery_2019_2020_m1.ini","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\configs\029_m15sqa_exp090_discovery_2019_2020_m1.ini","m15sqa_exp090_discovery_2019_2020_m1","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\reports_here\m15sqa_exp090_discovery_2019_2020_m1","32EA57237DC69DFCDE20417791FDB0684A4296CE4545C2E71F806F5CAC06E411","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent squeeze/breakout/payoff shape must pass before opening 2021-2026."
"30","m15sqa_exp090","discovery_model1","Independent M15 volatility-squeeze activity discovery Model1","continuous_2015_2020","1","10000","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\configs\030_m15sqa_exp090_continuous_2015_2020_m1.ini","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\configs\030_m15sqa_exp090_continuous_2015_2020_m1.ini","m15sqa_exp090_continuous_2015_2020_m1","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\reports_here\m15sqa_exp090_continuous_2015_2020_m1","32EA57237DC69DFCDE20417791FDB0684A4296CE4545C2E71F806F5CAC06E411","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent squeeze/breakout/payoff shape must pass before opening 2021-2026."
"31","m15sqa_exp100","discovery_model1","Independent M15 volatility-squeeze activity discovery Model1","older_2015_2018","1","10000","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\configs\031_m15sqa_exp100_older_2015_2018_m1.ini","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\configs\031_m15sqa_exp100_older_2015_2018_m1.ini","m15sqa_exp100_older_2015_2018_m1","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\reports_here\m15sqa_exp100_older_2015_2018_m1","EE07B85A5240EE648B0961889CB9F4ABDE5E80A3ACFF982E0F2E969DC75398C9","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent squeeze/breakout/payoff shape must pass before opening 2021-2026."
"32","m15sqa_exp100","discovery_model1","Independent M15 volatility-squeeze activity discovery Model1","discovery_2019_2020","1","10000","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\configs\032_m15sqa_exp100_discovery_2019_2020_m1.ini","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\configs\032_m15sqa_exp100_discovery_2019_2020_m1.ini","m15sqa_exp100_discovery_2019_2020_m1","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\reports_here\m15sqa_exp100_discovery_2019_2020_m1","EE07B85A5240EE648B0961889CB9F4ABDE5E80A3ACFF982E0F2E969DC75398C9","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent squeeze/breakout/payoff shape must pass before opening 2021-2026."
"33","m15sqa_exp100","discovery_model1","Independent M15 volatility-squeeze activity discovery Model1","continuous_2015_2020","1","10000","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\configs\033_m15sqa_exp100_continuous_2015_2020_m1.ini","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\configs\033_m15sqa_exp100_continuous_2015_2020_m1.ini","m15sqa_exp100_continuous_2015_2020_m1","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\reports_here\m15sqa_exp100_continuous_2015_2020_m1","EE07B85A5240EE648B0961889CB9F4ABDE5E80A3ACFF982E0F2E969DC75398C9","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent squeeze/breakout/payoff shape must pass before opening 2021-2026."
"34","m15sqa_exp120","discovery_model1","Independent M15 volatility-squeeze activity discovery Model1","older_2015_2018","1","10000","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\configs\034_m15sqa_exp120_older_2015_2018_m1.ini","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\configs\034_m15sqa_exp120_older_2015_2018_m1.ini","m15sqa_exp120_older_2015_2018_m1","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\reports_here\m15sqa_exp120_older_2015_2018_m1","E49AD52329407CBB0C2914F71D5D2FB1EDABD296E52A7EE6A7CD61D8B0DE2F1F","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent squeeze/breakout/payoff shape must pass before opening 2021-2026."
"35","m15sqa_exp120","discovery_model1","Independent M15 volatility-squeeze activity discovery Model1","discovery_2019_2020","1","10000","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\configs\035_m15sqa_exp120_discovery_2019_2020_m1.ini","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\configs\035_m15sqa_exp120_discovery_2019_2020_m1.ini","m15sqa_exp120_discovery_2019_2020_m1","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\reports_here\m15sqa_exp120_discovery_2019_2020_m1","E49AD52329407CBB0C2914F71D5D2FB1EDABD296E52A7EE6A7CD61D8B0DE2F1F","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent squeeze/breakout/payoff shape must pass before opening 2021-2026."
"36","m15sqa_exp120","discovery_model1","Independent M15 volatility-squeeze activity discovery Model1","continuous_2015_2020","1","10000","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\configs\036_m15sqa_exp120_continuous_2015_2020_m1.ini","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\configs\036_m15sqa_exp120_continuous_2015_2020_m1.ini","m15sqa_exp120_continuous_2015_2020_m1","outputs\independent_m15_volatility_squeeze_activity_discovery_model1_package\reports_here\m15sqa_exp120_continuous_2015_2020_m1","E49AD52329407CBB0C2914F71D5D2FB1EDABD296E52A7EE6A7CD61D8B0DE2F1F","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent squeeze/breakout/payoff shape must pass before opening 2021-2026."
