"QueueRank","Candidate","CandidateRank","SourceType","SourceRank","Phase","Set","Window","From","To","Model","Deposit","Config","ExpectedReportName","ProfileSnapshot","ProfileSha256","SourceSha256","SignalTimeframe","BoxLookbackBars","MaximumBoxRangeATR","MaximumAverageBoxBarRangeATR","MinimumExpansionRatio","MinimumBreakBodyPercent","TakeProfitR","UseVolume","UseTrend","UseADX","StopRule"
"16","m30ce_avg035","6","independent_m30_compression_expansion","1","discovery_model1","m30ce_avg035.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\016_m30ce_avg035_older_2015_2018_m1.ini","m30ce_avg035_older_2015_2018_m1","profiles\m30ce_avg035.set","8C05DB9A3CA87AC84028601237192BC642406B0C3689CE41C0D26BA93281C218","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","30","10","1.80","0.35","1.40","35.0","1.75","false","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026."
"17","m30ce_avg035","6","independent_m30_compression_expansion","1","discovery_model1","m30ce_avg035.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\017_m30ce_avg035_discovery_2019_2020_m1.ini","m30ce_avg035_discovery_2019_2020_m1","profiles\m30ce_avg035.set","8C05DB9A3CA87AC84028601237192BC642406B0C3689CE41C0D26BA93281C218","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","30","10","1.80","0.35","1.40","35.0","1.75","false","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026."
"18","m30ce_avg035","6","independent_m30_compression_expansion","1","discovery_model1","m30ce_avg035.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\018_m30ce_avg035_continuous_2015_2020_m1.ini","m30ce_avg035_continuous_2015_2020_m1","profiles\m30ce_avg035.set","8C05DB9A3CA87AC84028601237192BC642406B0C3689CE41C0D26BA93281C218","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","30","10","1.80","0.35","1.40","35.0","1.75","false","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026."
"19","m30ce_avg055","7","independent_m30_compression_expansion","1","discovery_model1","m30ce_avg055.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\019_m30ce_avg055_older_2015_2018_m1.ini","m30ce_avg055_older_2015_2018_m1","profiles\m30ce_avg055.set","B5439F9602A24A343E217B83434AE565CED01DEE1CF6BD39BFA437DC512D263F","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","30","10","1.80","0.55","1.40","35.0","1.75","false","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026."
"20","m30ce_avg055","7","independent_m30_compression_expansion","1","discovery_model1","m30ce_avg055.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\020_m30ce_avg055_discovery_2019_2020_m1.ini","m30ce_avg055_discovery_2019_2020_m1","profiles\m30ce_avg055.set","B5439F9602A24A343E217B83434AE565CED01DEE1CF6BD39BFA437DC512D263F","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","30","10","1.80","0.55","1.40","35.0","1.75","false","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026."
"21","m30ce_avg055","7","independent_m30_compression_expansion","1","discovery_model1","m30ce_avg055.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\021_m30ce_avg055_continuous_2015_2020_m1.ini","m30ce_avg055_continuous_2015_2020_m1","profiles\m30ce_avg055.set","B5439F9602A24A343E217B83434AE565CED01DEE1CF6BD39BFA437DC512D263F","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","30","10","1.80","0.55","1.40","35.0","1.75","false","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026."
"22","m30ce_exp120","8","independent_m30_compression_expansion","1","discovery_model1","m30ce_exp120.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\022_m30ce_exp120_older_2015_2018_m1.ini","m30ce_exp120_older_2015_2018_m1","profiles\m30ce_exp120.set","FE0AD92C3268D8237A85B7DDDE72A93770F06DCC698EAE891A0117D121E9B0DB","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","30","10","1.80","0.45","1.20","35.0","1.75","false","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026."
"23","m30ce_exp120","8","independent_m30_compression_expansion","1","discovery_model1","m30ce_exp120.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\023_m30ce_exp120_discovery_2019_2020_m1.ini","m30ce_exp120_discovery_2019_2020_m1","profiles\m30ce_exp120.set","FE0AD92C3268D8237A85B7DDDE72A93770F06DCC698EAE891A0117D121E9B0DB","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","30","10","1.80","0.45","1.20","35.0","1.75","false","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026."
"24","m30ce_exp120","8","independent_m30_compression_expansion","1","discovery_model1","m30ce_exp120.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\024_m30ce_exp120_continuous_2015_2020_m1.ini","m30ce_exp120_continuous_2015_2020_m1","profiles\m30ce_exp120.set","FE0AD92C3268D8237A85B7DDDE72A93770F06DCC698EAE891A0117D121E9B0DB","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","30","10","1.80","0.45","1.20","35.0","1.75","false","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026."
"25","m30ce_exp160","9","independent_m30_compression_expansion","1","discovery_model1","m30ce_exp160.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\025_m30ce_exp160_older_2015_2018_m1.ini","m30ce_exp160_older_2015_2018_m1","profiles\m30ce_exp160.set","914F9D9A4917F71C4F9D387E8CD78CAE0275CA4CC1A9FC135C4989D287666F51","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","30","10","1.80","0.45","1.60","35.0","1.75","false","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026."
"26","m30ce_exp160","9","independent_m30_compression_expansion","1","discovery_model1","m30ce_exp160.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\026_m30ce_exp160_discovery_2019_2020_m1.ini","m30ce_exp160_discovery_2019_2020_m1","profiles\m30ce_exp160.set","914F9D9A4917F71C4F9D387E8CD78CAE0275CA4CC1A9FC135C4989D287666F51","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","30","10","1.80","0.45","1.60","35.0","1.75","false","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026."
"27","m30ce_exp160","9","independent_m30_compression_expansion","1","discovery_model1","m30ce_exp160.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\027_m30ce_exp160_continuous_2015_2020_m1.ini","m30ce_exp160_continuous_2015_2020_m1","profiles\m30ce_exp160.set","914F9D9A4917F71C4F9D387E8CD78CAE0275CA4CC1A9FC135C4989D287666F51","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","30","10","1.80","0.45","1.60","35.0","1.75","false","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026."
"28","m30ce_body45","10","independent_m30_compression_expansion","1","discovery_model1","m30ce_body45.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\028_m30ce_body45_older_2015_2018_m1.ini","m30ce_body45_older_2015_2018_m1","profiles\m30ce_body45.set","8FBA9F7BF3043A2BFD66F48D20EBD0A0C0040701EA3A57136555C58C143C53AF","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","30","10","1.80","0.45","1.40","45.0","1.75","false","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026."
"29","m30ce_body45","10","independent_m30_compression_expansion","1","discovery_model1","m30ce_body45.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\029_m30ce_body45_discovery_2019_2020_m1.ini","m30ce_body45_discovery_2019_2020_m1","profiles\m30ce_body45.set","8FBA9F7BF3043A2BFD66F48D20EBD0A0C0040701EA3A57136555C58C143C53AF","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","30","10","1.80","0.45","1.40","45.0","1.75","false","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026."
"30","m30ce_body45","10","independent_m30_compression_expansion","1","discovery_model1","m30ce_body45.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\030_m30ce_body45_continuous_2015_2020_m1.ini","m30ce_body45_continuous_2015_2020_m1","profiles\m30ce_body45.set","8FBA9F7BF3043A2BFD66F48D20EBD0A0C0040701EA3A57136555C58C143C53AF","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","30","10","1.80","0.45","1.40","45.0","1.75","false","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026."
"31","m30ce_tp150","11","independent_m30_compression_expansion","1","discovery_model1","m30ce_tp150.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\031_m30ce_tp150_older_2015_2018_m1.ini","m30ce_tp150_older_2015_2018_m1","profiles\m30ce_tp150.set","8187AF761DE586E452B54228DB62B92D5A4E89E4F8EE75CFE650FF355D8F1028","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","30","10","1.80","0.45","1.40","35.0","1.50","false","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026."
"32","m30ce_tp150","11","independent_m30_compression_expansion","1","discovery_model1","m30ce_tp150.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\032_m30ce_tp150_discovery_2019_2020_m1.ini","m30ce_tp150_discovery_2019_2020_m1","profiles\m30ce_tp150.set","8187AF761DE586E452B54228DB62B92D5A4E89E4F8EE75CFE650FF355D8F1028","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","30","10","1.80","0.45","1.40","35.0","1.50","false","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026."
"33","m30ce_tp150","11","independent_m30_compression_expansion","1","discovery_model1","m30ce_tp150.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\033_m30ce_tp150_continuous_2015_2020_m1.ini","m30ce_tp150_continuous_2015_2020_m1","profiles\m30ce_tp150.set","8187AF761DE586E452B54228DB62B92D5A4E89E4F8EE75CFE650FF355D8F1028","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","30","10","1.80","0.45","1.40","35.0","1.50","false","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026."
"34","m30ce_tp200","12","independent_m30_compression_expansion","1","discovery_model1","m30ce_tp200.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\034_m30ce_tp200_older_2015_2018_m1.ini","m30ce_tp200_older_2015_2018_m1","profiles\m30ce_tp200.set","7308F4CB75EC720ADDF3959F08719A0B95108265744EFA61B851D5D33321444C","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","30","10","1.80","0.45","1.40","35.0","2.00","false","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026."
"35","m30ce_tp200","12","independent_m30_compression_expansion","1","discovery_model1","m30ce_tp200.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\035_m30ce_tp200_discovery_2019_2020_m1.ini","m30ce_tp200_discovery_2019_2020_m1","profiles\m30ce_tp200.set","7308F4CB75EC720ADDF3959F08719A0B95108265744EFA61B851D5D33321444C","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","30","10","1.80","0.45","1.40","35.0","2.00","false","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026."
"36","m30ce_tp200","12","independent_m30_compression_expansion","1","discovery_model1","m30ce_tp200.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\036_m30ce_tp200_continuous_2015_2020_m1.ini","m30ce_tp200_continuous_2015_2020_m1","profiles\m30ce_tp200.set","7308F4CB75EC720ADDF3959F08719A0B95108265744EFA61B851D5D33321444C","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","30","10","1.80","0.45","1.40","35.0","2.00","false","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026."
"37","m30ce_volume105","13","independent_m30_compression_expansion","1","discovery_model1","m30ce_volume105.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\037_m30ce_volume105_older_2015_2018_m1.ini","m30ce_volume105_older_2015_2018_m1","profiles\m30ce_volume105.set","A3FF08D8817B4B245921365CE6AA35F3D50261AD723A9583FC290CADFC7050AF","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","30","10","1.80","0.45","1.40","35.0","1.75","true","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026."
"38","m30ce_volume105","13","independent_m30_compression_expansion","1","discovery_model1","m30ce_volume105.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\038_m30ce_volume105_discovery_2019_2020_m1.ini","m30ce_volume105_discovery_2019_2020_m1","profiles\m30ce_volume105.set","A3FF08D8817B4B245921365CE6AA35F3D50261AD723A9583FC290CADFC7050AF","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","30","10","1.80","0.45","1.40","35.0","1.75","true","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026."
"39","m30ce_volume105","13","independent_m30_compression_expansion","1","discovery_model1","m30ce_volume105.set","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","configs\039_m30ce_volume105_continuous_2015_2020_m1.ini","m30ce_volume105_continuous_2015_2020_m1","profiles\m30ce_volume105.set","A3FF08D8817B4B245921365CE6AA35F3D50261AD723A9583FC290CADFC7050AF","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","30","10","1.80","0.45","1.40","35.0","1.75","true","false","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026."
"40","m30ce_h1trend","14","independent_m30_compression_expansion","1","discovery_model1","m30ce_h1trend.set","older_2015_2018","2015.01.01","2018.12.31","1","10000","configs\040_m30ce_h1trend_older_2015_2018_m1.ini","m30ce_h1trend_older_2015_2018_m1","profiles\m30ce_h1trend.set","0C704722319C91AA027ED34149ACE1C3DDCB724053D1F5F271AE4ADC94D87BB2","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","30","10","1.80","0.45","1.40","35.0","1.75","false","true","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026."
"41","m30ce_h1trend","14","independent_m30_compression_expansion","1","discovery_model1","m30ce_h1trend.set","discovery_2019_2020","2019.01.01","2020.12.31","1","10000","configs\041_m30ce_h1trend_discovery_2019_2020_m1.ini","m30ce_h1trend_discovery_2019_2020_m1","profiles\m30ce_h1trend.set","0C704722319C91AA027ED34149ACE1C3DDCB724053D1F5F271AE4ADC94D87BB2","15F22472BE6FCF3AD195B212727C55EEF1669CD961F25422DD6F6EC397462440","30","10","1.80","0.45","1.40","35.0","1.75","false","true","false","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026."
