"QueueRank","Candidate","Phase","PhaseLabel","Window","Model","Deposit","PackageConfig","SourceConfig","ExpectedReportName","ReportDestination","ProfileSha256","StopRule"
"11","pwbr_buffer15","discovery_model1","Independent H1 previous-week break-retest discovery Model1","discovery_2019_2020","1","10000","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\011_pwbr_buffer15_discovery_2019_2020_m1.ini","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\011_pwbr_buffer15_discovery_2019_2020_m1.ini","pwbr_buffer15_discovery_2019_2020_m1","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\reports_here\pwbr_buffer15_discovery_2019_2020_m1","D95A9FBC63BFC92864373643B83D12D3FF3D956C2EA764B120296E54F233EDE3","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 40 continuous trades, DD at or below 5%, and support from neighboring break/retest/payoff shapes before opening 2021-2026."
"12","pwbr_buffer15","discovery_model1","Independent H1 previous-week break-retest discovery Model1","continuous_2015_2020","1","10000","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\012_pwbr_buffer15_continuous_2015_2020_m1.ini","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\012_pwbr_buffer15_continuous_2015_2020_m1.ini","pwbr_buffer15_continuous_2015_2020_m1","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\reports_here\pwbr_buffer15_continuous_2015_2020_m1","D95A9FBC63BFC92864373643B83D12D3FF3D956C2EA764B120296E54F233EDE3","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 40 continuous trades, DD at or below 5%, and support from neighboring break/retest/payoff shapes before opening 2021-2026."
"13","pwbr_age4","discovery_model1","Independent H1 previous-week break-retest discovery Model1","older_2015_2018","1","10000","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\013_pwbr_age4_older_2015_2018_m1.ini","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\013_pwbr_age4_older_2015_2018_m1.ini","pwbr_age4_older_2015_2018_m1","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\reports_here\pwbr_age4_older_2015_2018_m1","3C360EDE732C8078FC6AFA1E774802880433D275053179E0ACF08B4336A2CA8F","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 40 continuous trades, DD at or below 5%, and support from neighboring break/retest/payoff shapes before opening 2021-2026."
"14","pwbr_age4","discovery_model1","Independent H1 previous-week break-retest discovery Model1","discovery_2019_2020","1","10000","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\014_pwbr_age4_discovery_2019_2020_m1.ini","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\014_pwbr_age4_discovery_2019_2020_m1.ini","pwbr_age4_discovery_2019_2020_m1","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\reports_here\pwbr_age4_discovery_2019_2020_m1","3C360EDE732C8078FC6AFA1E774802880433D275053179E0ACF08B4336A2CA8F","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 40 continuous trades, DD at or below 5%, and support from neighboring break/retest/payoff shapes before opening 2021-2026."
"15","pwbr_age4","discovery_model1","Independent H1 previous-week break-retest discovery Model1","continuous_2015_2020","1","10000","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\015_pwbr_age4_continuous_2015_2020_m1.ini","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\015_pwbr_age4_continuous_2015_2020_m1.ini","pwbr_age4_continuous_2015_2020_m1","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\reports_here\pwbr_age4_continuous_2015_2020_m1","3C360EDE732C8078FC6AFA1E774802880433D275053179E0ACF08B4336A2CA8F","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 40 continuous trades, DD at or below 5%, and support from neighboring break/retest/payoff shapes before opening 2021-2026."
"16","pwbr_age12","discovery_model1","Independent H1 previous-week break-retest discovery Model1","older_2015_2018","1","10000","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\016_pwbr_age12_older_2015_2018_m1.ini","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\016_pwbr_age12_older_2015_2018_m1.ini","pwbr_age12_older_2015_2018_m1","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\reports_here\pwbr_age12_older_2015_2018_m1","60F1D7BB02A019152BA4217068823F7AD19C5003D3C76BC0CD8A89BC470D4F55","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 40 continuous trades, DD at or below 5%, and support from neighboring break/retest/payoff shapes before opening 2021-2026."
"17","pwbr_age12","discovery_model1","Independent H1 previous-week break-retest discovery Model1","discovery_2019_2020","1","10000","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\017_pwbr_age12_discovery_2019_2020_m1.ini","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\017_pwbr_age12_discovery_2019_2020_m1.ini","pwbr_age12_discovery_2019_2020_m1","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\reports_here\pwbr_age12_discovery_2019_2020_m1","60F1D7BB02A019152BA4217068823F7AD19C5003D3C76BC0CD8A89BC470D4F55","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 40 continuous trades, DD at or below 5%, and support from neighboring break/retest/payoff shapes before opening 2021-2026."
"18","pwbr_age12","discovery_model1","Independent H1 previous-week break-retest discovery Model1","continuous_2015_2020","1","10000","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\018_pwbr_age12_continuous_2015_2020_m1.ini","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\018_pwbr_age12_continuous_2015_2020_m1.ini","pwbr_age12_continuous_2015_2020_m1","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\reports_here\pwbr_age12_continuous_2015_2020_m1","60F1D7BB02A019152BA4217068823F7AD19C5003D3C76BC0CD8A89BC470D4F55","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 40 continuous trades, DD at or below 5%, and support from neighboring break/retest/payoff shapes before opening 2021-2026."
"19","pwbr_retest_tight","discovery_model1","Independent H1 previous-week break-retest discovery Model1","older_2015_2018","1","10000","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\019_pwbr_retest_tight_older_2015_2018_m1.ini","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\019_pwbr_retest_tight_older_2015_2018_m1.ini","pwbr_retest_tight_older_2015_2018_m1","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\reports_here\pwbr_retest_tight_older_2015_2018_m1","A90F306E02B2848D51805212076A94A1F17E4D3C52FDC76BF0A31FE07C2F9A36","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 40 continuous trades, DD at or below 5%, and support from neighboring break/retest/payoff shapes before opening 2021-2026."
"20","pwbr_retest_tight","discovery_model1","Independent H1 previous-week break-retest discovery Model1","discovery_2019_2020","1","10000","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\020_pwbr_retest_tight_discovery_2019_2020_m1.ini","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\020_pwbr_retest_tight_discovery_2019_2020_m1.ini","pwbr_retest_tight_discovery_2019_2020_m1","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\reports_here\pwbr_retest_tight_discovery_2019_2020_m1","A90F306E02B2848D51805212076A94A1F17E4D3C52FDC76BF0A31FE07C2F9A36","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 40 continuous trades, DD at or below 5%, and support from neighboring break/retest/payoff shapes before opening 2021-2026."
"21","pwbr_retest_tight","discovery_model1","Independent H1 previous-week break-retest discovery Model1","continuous_2015_2020","1","10000","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\021_pwbr_retest_tight_continuous_2015_2020_m1.ini","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\021_pwbr_retest_tight_continuous_2015_2020_m1.ini","pwbr_retest_tight_continuous_2015_2020_m1","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\reports_here\pwbr_retest_tight_continuous_2015_2020_m1","A90F306E02B2848D51805212076A94A1F17E4D3C52FDC76BF0A31FE07C2F9A36","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 40 continuous trades, DD at or below 5%, and support from neighboring break/retest/payoff shapes before opening 2021-2026."
"22","pwbr_retest_loose","discovery_model1","Independent H1 previous-week break-retest discovery Model1","older_2015_2018","1","10000","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\022_pwbr_retest_loose_older_2015_2018_m1.ini","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\022_pwbr_retest_loose_older_2015_2018_m1.ini","pwbr_retest_loose_older_2015_2018_m1","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\reports_here\pwbr_retest_loose_older_2015_2018_m1","B53C9BDCD4DA69E80FA6A829BAEB1926BA4CC745AC561E7B8BBE22FCCAE812C7","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 40 continuous trades, DD at or below 5%, and support from neighboring break/retest/payoff shapes before opening 2021-2026."
"23","pwbr_retest_loose","discovery_model1","Independent H1 previous-week break-retest discovery Model1","discovery_2019_2020","1","10000","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\023_pwbr_retest_loose_discovery_2019_2020_m1.ini","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\023_pwbr_retest_loose_discovery_2019_2020_m1.ini","pwbr_retest_loose_discovery_2019_2020_m1","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\reports_here\pwbr_retest_loose_discovery_2019_2020_m1","B53C9BDCD4DA69E80FA6A829BAEB1926BA4CC745AC561E7B8BBE22FCCAE812C7","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 40 continuous trades, DD at or below 5%, and support from neighboring break/retest/payoff shapes before opening 2021-2026."
"24","pwbr_retest_loose","discovery_model1","Independent H1 previous-week break-retest discovery Model1","continuous_2015_2020","1","10000","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\024_pwbr_retest_loose_continuous_2015_2020_m1.ini","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\024_pwbr_retest_loose_continuous_2015_2020_m1.ini","pwbr_retest_loose_continuous_2015_2020_m1","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\reports_here\pwbr_retest_loose_continuous_2015_2020_m1","B53C9BDCD4DA69E80FA6A829BAEB1926BA4CC745AC561E7B8BBE22FCCAE812C7","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 40 continuous trades, DD at or below 5%, and support from neighboring break/retest/payoff shapes before opening 2021-2026."
"25","pwbr_volume_both","discovery_model1","Independent H1 previous-week break-retest discovery Model1","older_2015_2018","1","10000","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\025_pwbr_volume_both_older_2015_2018_m1.ini","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\025_pwbr_volume_both_older_2015_2018_m1.ini","pwbr_volume_both_older_2015_2018_m1","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\reports_here\pwbr_volume_both_older_2015_2018_m1","61C03FA4B8681F58B91C091D266226E6E9292205CE27EBECFDEB5A04B6BF8B7D","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 40 continuous trades, DD at or below 5%, and support from neighboring break/retest/payoff shapes before opening 2021-2026."
"26","pwbr_volume_both","discovery_model1","Independent H1 previous-week break-retest discovery Model1","discovery_2019_2020","1","10000","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\026_pwbr_volume_both_discovery_2019_2020_m1.ini","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\026_pwbr_volume_both_discovery_2019_2020_m1.ini","pwbr_volume_both_discovery_2019_2020_m1","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\reports_here\pwbr_volume_both_discovery_2019_2020_m1","61C03FA4B8681F58B91C091D266226E6E9292205CE27EBECFDEB5A04B6BF8B7D","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 40 continuous trades, DD at or below 5%, and support from neighboring break/retest/payoff shapes before opening 2021-2026."
"27","pwbr_volume_both","discovery_model1","Independent H1 previous-week break-retest discovery Model1","continuous_2015_2020","1","10000","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\027_pwbr_volume_both_continuous_2015_2020_m1.ini","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\027_pwbr_volume_both_continuous_2015_2020_m1.ini","pwbr_volume_both_continuous_2015_2020_m1","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\reports_here\pwbr_volume_both_continuous_2015_2020_m1","61C03FA4B8681F58B91C091D266226E6E9292205CE27EBECFDEB5A04B6BF8B7D","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 40 continuous trades, DD at or below 5%, and support from neighboring break/retest/payoff shapes before opening 2021-2026."
"28","pwbr_no_trend","discovery_model1","Independent H1 previous-week break-retest discovery Model1","older_2015_2018","1","10000","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\028_pwbr_no_trend_older_2015_2018_m1.ini","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\028_pwbr_no_trend_older_2015_2018_m1.ini","pwbr_no_trend_older_2015_2018_m1","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\reports_here\pwbr_no_trend_older_2015_2018_m1","430D4B1DA79459DBF2D7F46F3A258CC107107DF8D7977BB9C647F687DFC6780F","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 40 continuous trades, DD at or below 5%, and support from neighboring break/retest/payoff shapes before opening 2021-2026."
"29","pwbr_no_trend","discovery_model1","Independent H1 previous-week break-retest discovery Model1","discovery_2019_2020","1","10000","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\029_pwbr_no_trend_discovery_2019_2020_m1.ini","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\029_pwbr_no_trend_discovery_2019_2020_m1.ini","pwbr_no_trend_discovery_2019_2020_m1","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\reports_here\pwbr_no_trend_discovery_2019_2020_m1","430D4B1DA79459DBF2D7F46F3A258CC107107DF8D7977BB9C647F687DFC6780F","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 40 continuous trades, DD at or below 5%, and support from neighboring break/retest/payoff shapes before opening 2021-2026."
"30","pwbr_no_trend","discovery_model1","Independent H1 previous-week break-retest discovery Model1","continuous_2015_2020","1","10000","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\030_pwbr_no_trend_continuous_2015_2020_m1.ini","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\030_pwbr_no_trend_continuous_2015_2020_m1.ini","pwbr_no_trend_continuous_2015_2020_m1","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\reports_here\pwbr_no_trend_continuous_2015_2020_m1","430D4B1DA79459DBF2D7F46F3A258CC107107DF8D7977BB9C647F687DFC6780F","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 40 continuous trades, DD at or below 5%, and support from neighboring break/retest/payoff shapes before opening 2021-2026."
"31","pwbr_adx18","discovery_model1","Independent H1 previous-week break-retest discovery Model1","older_2015_2018","1","10000","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\031_pwbr_adx18_older_2015_2018_m1.ini","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\031_pwbr_adx18_older_2015_2018_m1.ini","pwbr_adx18_older_2015_2018_m1","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\reports_here\pwbr_adx18_older_2015_2018_m1","1D59D17BEEB4B7CB78E09794BF3BC2A9B9E20FABB6A81F03E4AF01BBE777B0C0","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 40 continuous trades, DD at or below 5%, and support from neighboring break/retest/payoff shapes before opening 2021-2026."
"32","pwbr_adx18","discovery_model1","Independent H1 previous-week break-retest discovery Model1","discovery_2019_2020","1","10000","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\032_pwbr_adx18_discovery_2019_2020_m1.ini","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\032_pwbr_adx18_discovery_2019_2020_m1.ini","pwbr_adx18_discovery_2019_2020_m1","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\reports_here\pwbr_adx18_discovery_2019_2020_m1","1D59D17BEEB4B7CB78E09794BF3BC2A9B9E20FABB6A81F03E4AF01BBE777B0C0","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 40 continuous trades, DD at or below 5%, and support from neighboring break/retest/payoff shapes before opening 2021-2026."
"33","pwbr_adx18","discovery_model1","Independent H1 previous-week break-retest discovery Model1","continuous_2015_2020","1","10000","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\033_pwbr_adx18_continuous_2015_2020_m1.ini","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\033_pwbr_adx18_continuous_2015_2020_m1.ini","pwbr_adx18_continuous_2015_2020_m1","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\reports_here\pwbr_adx18_continuous_2015_2020_m1","1D59D17BEEB4B7CB78E09794BF3BC2A9B9E20FABB6A81F03E4AF01BBE777B0C0","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 40 continuous trades, DD at or below 5%, and support from neighboring break/retest/payoff shapes before opening 2021-2026."
"34","pwbr_session_off","discovery_model1","Independent H1 previous-week break-retest discovery Model1","older_2015_2018","1","10000","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\034_pwbr_session_off_older_2015_2018_m1.ini","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\034_pwbr_session_off_older_2015_2018_m1.ini","pwbr_session_off_older_2015_2018_m1","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\reports_here\pwbr_session_off_older_2015_2018_m1","F85843F1CB889D28D796BB36580B40D11472E8BE7C79665E617935CA17B1DD8C","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 40 continuous trades, DD at or below 5%, and support from neighboring break/retest/payoff shapes before opening 2021-2026."
"35","pwbr_session_off","discovery_model1","Independent H1 previous-week break-retest discovery Model1","discovery_2019_2020","1","10000","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\035_pwbr_session_off_discovery_2019_2020_m1.ini","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\035_pwbr_session_off_discovery_2019_2020_m1.ini","pwbr_session_off_discovery_2019_2020_m1","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\reports_here\pwbr_session_off_discovery_2019_2020_m1","F85843F1CB889D28D796BB36580B40D11472E8BE7C79665E617935CA17B1DD8C","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 40 continuous trades, DD at or below 5%, and support from neighboring break/retest/payoff shapes before opening 2021-2026."
"36","pwbr_session_off","discovery_model1","Independent H1 previous-week break-retest discovery Model1","continuous_2015_2020","1","10000","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\036_pwbr_session_off_continuous_2015_2020_m1.ini","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\036_pwbr_session_off_continuous_2015_2020_m1.ini","pwbr_session_off_continuous_2015_2020_m1","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\reports_here\pwbr_session_off_continuous_2015_2020_m1","F85843F1CB889D28D796BB36580B40D11472E8BE7C79665E617935CA17B1DD8C","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 40 continuous trades, DD at or below 5%, and support from neighboring break/retest/payoff shapes before opening 2021-2026."
