"QueueRank","Candidate","CandidateRank","Role","Phase","Window","From","To","Model","Deposit","PartialRunnerEnabled","ClosePercent","TriggerR","TargetR","StopLockR","ExpectedReportName","PackageConfig","SourceConfig","ReportDestination","ConfigSha256","ProfileSha256","SourceSha256","StopRule"
"11","mopr_close70","4","close_neighbor_high","momentum_partial_runner_discovery_model1","middle_2019_2020","2019.01.01","2020.12.31","1","10000","true","70","2.00","4.00","1.25","mopr_close70_middle_2019_2020_m1","outputs\three_lane_momentum_partial_runner_discovery_model1_package\configs\011_mopr_close70_middle_2019_2020_m1.ini","outputs\three_lane_momentum_partial_runner_discovery_model1_package\configs\011_mopr_close70_middle_2019_2020_m1.ini","outputs\three_lane_momentum_partial_runner_discovery_model1_package\reports_here\mopr_close70_middle_2019_2020_m1","497B20283319213F8478279787DD3EFB3E67874CB6C6B5B1EC45A620C8E780B4","C378766CB2E75B7CC4C7A08AADB96A3A6C4AE8A6A593F01CEAEF80993AC84E71","1092D9AD0036C6C4E7A0F61CB7318B31CDCE75F9311762388CF256AFFB6BFEA9","Frozen pre-2021 discovery. The disabled control must exactly reproduce the leader. Every report must be profitable. Both center eras must retain >=98% of control; center continuous net must improve >=5%, CAGR >=control +0.08 point, PF >=95% of control, DD <=min(1.25%, control +0.15 point), and recovery/return-DD >=95% of control. Partial activity must be confirmed. At least four of six neighbors must retain both-era floors and improve continuous net >=2% with the same quality and drawdown limits. Initial risk, entries, portfolio cap, and all account protections remain fixed. No post-result rescue."
"12","mopr_close70","4","close_neighbor_high","momentum_partial_runner_discovery_model1","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","true","70","2.00","4.00","1.25","mopr_close70_continuous_2015_2020_m1","outputs\three_lane_momentum_partial_runner_discovery_model1_package\configs\012_mopr_close70_continuous_2015_2020_m1.ini","outputs\three_lane_momentum_partial_runner_discovery_model1_package\configs\012_mopr_close70_continuous_2015_2020_m1.ini","outputs\three_lane_momentum_partial_runner_discovery_model1_package\reports_here\mopr_close70_continuous_2015_2020_m1","61C54196ACDD6E879BEB922997740C148C21BB57B30F0E229987B60B0662D702","C378766CB2E75B7CC4C7A08AADB96A3A6C4AE8A6A593F01CEAEF80993AC84E71","1092D9AD0036C6C4E7A0F61CB7318B31CDCE75F9311762388CF256AFFB6BFEA9","Frozen pre-2021 discovery. The disabled control must exactly reproduce the leader. Every report must be profitable. Both center eras must retain >=98% of control; center continuous net must improve >=5%, CAGR >=control +0.08 point, PF >=95% of control, DD <=min(1.25%, control +0.15 point), and recovery/return-DD >=95% of control. Partial activity must be confirmed. At least four of six neighbors must retain both-era floors and improve continuous net >=2% with the same quality and drawdown limits. Initial risk, entries, portfolio cap, and all account protections remain fixed. No post-result rescue."
"13","mopr_target300","5","target_neighbor_low","momentum_partial_runner_discovery_model1","older_2015_2018","2015.01.01","2018.12.31","1","10000","true","60","2.00","3.00","1.25","mopr_target300_older_2015_2018_m1","outputs\three_lane_momentum_partial_runner_discovery_model1_package\configs\013_mopr_target300_older_2015_2018_m1.ini","outputs\three_lane_momentum_partial_runner_discovery_model1_package\configs\013_mopr_target300_older_2015_2018_m1.ini","outputs\three_lane_momentum_partial_runner_discovery_model1_package\reports_here\mopr_target300_older_2015_2018_m1","F5F01BE39A8A30F9D79B64AA87285215CC52B1A666960C2104A79A2AA0679A48","66D7825D4F52F03F5A801BA1C0828695FC56F005D5FAC4394FE4D6D1E9F40987","1092D9AD0036C6C4E7A0F61CB7318B31CDCE75F9311762388CF256AFFB6BFEA9","Frozen pre-2021 discovery. The disabled control must exactly reproduce the leader. Every report must be profitable. Both center eras must retain >=98% of control; center continuous net must improve >=5%, CAGR >=control +0.08 point, PF >=95% of control, DD <=min(1.25%, control +0.15 point), and recovery/return-DD >=95% of control. Partial activity must be confirmed. At least four of six neighbors must retain both-era floors and improve continuous net >=2% with the same quality and drawdown limits. Initial risk, entries, portfolio cap, and all account protections remain fixed. No post-result rescue."
"14","mopr_target300","5","target_neighbor_low","momentum_partial_runner_discovery_model1","middle_2019_2020","2019.01.01","2020.12.31","1","10000","true","60","2.00","3.00","1.25","mopr_target300_middle_2019_2020_m1","outputs\three_lane_momentum_partial_runner_discovery_model1_package\configs\014_mopr_target300_middle_2019_2020_m1.ini","outputs\three_lane_momentum_partial_runner_discovery_model1_package\configs\014_mopr_target300_middle_2019_2020_m1.ini","outputs\three_lane_momentum_partial_runner_discovery_model1_package\reports_here\mopr_target300_middle_2019_2020_m1","B4EE462A7FACF57CC03A205780AE65C13D68FF01685204236DBF8CBC70DDFBE9","66D7825D4F52F03F5A801BA1C0828695FC56F005D5FAC4394FE4D6D1E9F40987","1092D9AD0036C6C4E7A0F61CB7318B31CDCE75F9311762388CF256AFFB6BFEA9","Frozen pre-2021 discovery. The disabled control must exactly reproduce the leader. Every report must be profitable. Both center eras must retain >=98% of control; center continuous net must improve >=5%, CAGR >=control +0.08 point, PF >=95% of control, DD <=min(1.25%, control +0.15 point), and recovery/return-DD >=95% of control. Partial activity must be confirmed. At least four of six neighbors must retain both-era floors and improve continuous net >=2% with the same quality and drawdown limits. Initial risk, entries, portfolio cap, and all account protections remain fixed. No post-result rescue."
"15","mopr_target300","5","target_neighbor_low","momentum_partial_runner_discovery_model1","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","true","60","2.00","3.00","1.25","mopr_target300_continuous_2015_2020_m1","outputs\three_lane_momentum_partial_runner_discovery_model1_package\configs\015_mopr_target300_continuous_2015_2020_m1.ini","outputs\three_lane_momentum_partial_runner_discovery_model1_package\configs\015_mopr_target300_continuous_2015_2020_m1.ini","outputs\three_lane_momentum_partial_runner_discovery_model1_package\reports_here\mopr_target300_continuous_2015_2020_m1","CBD52FF7F69726F16C115FB42683691C8AE9B0391A6A241540FFE60D3F276A92","66D7825D4F52F03F5A801BA1C0828695FC56F005D5FAC4394FE4D6D1E9F40987","1092D9AD0036C6C4E7A0F61CB7318B31CDCE75F9311762388CF256AFFB6BFEA9","Frozen pre-2021 discovery. The disabled control must exactly reproduce the leader. Every report must be profitable. Both center eras must retain >=98% of control; center continuous net must improve >=5%, CAGR >=control +0.08 point, PF >=95% of control, DD <=min(1.25%, control +0.15 point), and recovery/return-DD >=95% of control. Partial activity must be confirmed. At least four of six neighbors must retain both-era floors and improve continuous net >=2% with the same quality and drawdown limits. Initial risk, entries, portfolio cap, and all account protections remain fixed. No post-result rescue."
"16","mopr_target500","6","target_neighbor_high","momentum_partial_runner_discovery_model1","older_2015_2018","2015.01.01","2018.12.31","1","10000","true","60","2.00","5.00","1.25","mopr_target500_older_2015_2018_m1","outputs\three_lane_momentum_partial_runner_discovery_model1_package\configs\016_mopr_target500_older_2015_2018_m1.ini","outputs\three_lane_momentum_partial_runner_discovery_model1_package\configs\016_mopr_target500_older_2015_2018_m1.ini","outputs\three_lane_momentum_partial_runner_discovery_model1_package\reports_here\mopr_target500_older_2015_2018_m1","C8CCE4EB6FE15C101C94C03C4FBA433A7814F0BAF029F9E6312EBB2D2B9F6A9C","2C59F26FABAE06BF2C1B77ADBD641C3ED4FBFB7B0DBC46D1FB1D2EE029277F30","1092D9AD0036C6C4E7A0F61CB7318B31CDCE75F9311762388CF256AFFB6BFEA9","Frozen pre-2021 discovery. The disabled control must exactly reproduce the leader. Every report must be profitable. Both center eras must retain >=98% of control; center continuous net must improve >=5%, CAGR >=control +0.08 point, PF >=95% of control, DD <=min(1.25%, control +0.15 point), and recovery/return-DD >=95% of control. Partial activity must be confirmed. At least four of six neighbors must retain both-era floors and improve continuous net >=2% with the same quality and drawdown limits. Initial risk, entries, portfolio cap, and all account protections remain fixed. No post-result rescue."
"17","mopr_target500","6","target_neighbor_high","momentum_partial_runner_discovery_model1","middle_2019_2020","2019.01.01","2020.12.31","1","10000","true","60","2.00","5.00","1.25","mopr_target500_middle_2019_2020_m1","outputs\three_lane_momentum_partial_runner_discovery_model1_package\configs\017_mopr_target500_middle_2019_2020_m1.ini","outputs\three_lane_momentum_partial_runner_discovery_model1_package\configs\017_mopr_target500_middle_2019_2020_m1.ini","outputs\three_lane_momentum_partial_runner_discovery_model1_package\reports_here\mopr_target500_middle_2019_2020_m1","8E9067327F909AEA32F8F4BF6F6CE371DDBA578E955AE2CE044E73A492CD3E59","2C59F26FABAE06BF2C1B77ADBD641C3ED4FBFB7B0DBC46D1FB1D2EE029277F30","1092D9AD0036C6C4E7A0F61CB7318B31CDCE75F9311762388CF256AFFB6BFEA9","Frozen pre-2021 discovery. The disabled control must exactly reproduce the leader. Every report must be profitable. Both center eras must retain >=98% of control; center continuous net must improve >=5%, CAGR >=control +0.08 point, PF >=95% of control, DD <=min(1.25%, control +0.15 point), and recovery/return-DD >=95% of control. Partial activity must be confirmed. At least four of six neighbors must retain both-era floors and improve continuous net >=2% with the same quality and drawdown limits. Initial risk, entries, portfolio cap, and all account protections remain fixed. No post-result rescue."
"18","mopr_target500","6","target_neighbor_high","momentum_partial_runner_discovery_model1","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","true","60","2.00","5.00","1.25","mopr_target500_continuous_2015_2020_m1","outputs\three_lane_momentum_partial_runner_discovery_model1_package\configs\018_mopr_target500_continuous_2015_2020_m1.ini","outputs\three_lane_momentum_partial_runner_discovery_model1_package\configs\018_mopr_target500_continuous_2015_2020_m1.ini","outputs\three_lane_momentum_partial_runner_discovery_model1_package\reports_here\mopr_target500_continuous_2015_2020_m1","F2AC7CD949A18E839E0385E30722E18D296406E569634AAF8131F7AB9130248C","2C59F26FABAE06BF2C1B77ADBD641C3ED4FBFB7B0DBC46D1FB1D2EE029277F30","1092D9AD0036C6C4E7A0F61CB7318B31CDCE75F9311762388CF256AFFB6BFEA9","Frozen pre-2021 discovery. The disabled control must exactly reproduce the leader. Every report must be profitable. Both center eras must retain >=98% of control; center continuous net must improve >=5%, CAGR >=control +0.08 point, PF >=95% of control, DD <=min(1.25%, control +0.15 point), and recovery/return-DD >=95% of control. Partial activity must be confirmed. At least four of six neighbors must retain both-era floors and improve continuous net >=2% with the same quality and drawdown limits. Initial risk, entries, portfolio cap, and all account protections remain fixed. No post-result rescue."
"19","mopr_lock100","7","lock_neighbor_low","momentum_partial_runner_discovery_model1","older_2015_2018","2015.01.01","2018.12.31","1","10000","true","60","2.00","4.00","1.00","mopr_lock100_older_2015_2018_m1","outputs\three_lane_momentum_partial_runner_discovery_model1_package\configs\019_mopr_lock100_older_2015_2018_m1.ini","outputs\three_lane_momentum_partial_runner_discovery_model1_package\configs\019_mopr_lock100_older_2015_2018_m1.ini","outputs\three_lane_momentum_partial_runner_discovery_model1_package\reports_here\mopr_lock100_older_2015_2018_m1","CF0F0278102394E41435B8B900D1D11DE87F53A0DA3299EE962FFBE6BC90EB4E","0C7529E48E08F129B117DC5851B405DE6D9334281D8D5B7FD8543F123004CC05","1092D9AD0036C6C4E7A0F61CB7318B31CDCE75F9311762388CF256AFFB6BFEA9","Frozen pre-2021 discovery. The disabled control must exactly reproduce the leader. Every report must be profitable. Both center eras must retain >=98% of control; center continuous net must improve >=5%, CAGR >=control +0.08 point, PF >=95% of control, DD <=min(1.25%, control +0.15 point), and recovery/return-DD >=95% of control. Partial activity must be confirmed. At least four of six neighbors must retain both-era floors and improve continuous net >=2% with the same quality and drawdown limits. Initial risk, entries, portfolio cap, and all account protections remain fixed. No post-result rescue."
"20","mopr_lock100","7","lock_neighbor_low","momentum_partial_runner_discovery_model1","middle_2019_2020","2019.01.01","2020.12.31","1","10000","true","60","2.00","4.00","1.00","mopr_lock100_middle_2019_2020_m1","outputs\three_lane_momentum_partial_runner_discovery_model1_package\configs\020_mopr_lock100_middle_2019_2020_m1.ini","outputs\three_lane_momentum_partial_runner_discovery_model1_package\configs\020_mopr_lock100_middle_2019_2020_m1.ini","outputs\three_lane_momentum_partial_runner_discovery_model1_package\reports_here\mopr_lock100_middle_2019_2020_m1","F5F05609A0FD3003458D956B1453D885DCB400B37DEF8763EBCD0A3431C972F5","0C7529E48E08F129B117DC5851B405DE6D9334281D8D5B7FD8543F123004CC05","1092D9AD0036C6C4E7A0F61CB7318B31CDCE75F9311762388CF256AFFB6BFEA9","Frozen pre-2021 discovery. The disabled control must exactly reproduce the leader. Every report must be profitable. Both center eras must retain >=98% of control; center continuous net must improve >=5%, CAGR >=control +0.08 point, PF >=95% of control, DD <=min(1.25%, control +0.15 point), and recovery/return-DD >=95% of control. Partial activity must be confirmed. At least four of six neighbors must retain both-era floors and improve continuous net >=2% with the same quality and drawdown limits. Initial risk, entries, portfolio cap, and all account protections remain fixed. No post-result rescue."
"21","mopr_lock100","7","lock_neighbor_low","momentum_partial_runner_discovery_model1","continuous_2015_2020","2015.01.01","2020.12.31","1","10000","true","60","2.00","4.00","1.00","mopr_lock100_continuous_2015_2020_m1","outputs\three_lane_momentum_partial_runner_discovery_model1_package\configs\021_mopr_lock100_continuous_2015_2020_m1.ini","outputs\three_lane_momentum_partial_runner_discovery_model1_package\configs\021_mopr_lock100_continuous_2015_2020_m1.ini","outputs\three_lane_momentum_partial_runner_discovery_model1_package\reports_here\mopr_lock100_continuous_2015_2020_m1","D785E9B110167A76049FB20F36DCDE265695F9C8592F63D44B61C8F5DE2B2041","0C7529E48E08F129B117DC5851B405DE6D9334281D8D5B7FD8543F123004CC05","1092D9AD0036C6C4E7A0F61CB7318B31CDCE75F9311762388CF256AFFB6BFEA9","Frozen pre-2021 discovery. The disabled control must exactly reproduce the leader. Every report must be profitable. Both center eras must retain >=98% of control; center continuous net must improve >=5%, CAGR >=control +0.08 point, PF >=95% of control, DD <=min(1.25%, control +0.15 point), and recovery/return-DD >=95% of control. Partial activity must be confirmed. At least four of six neighbors must retain both-era floors and improve continuous net >=2% with the same quality and drawdown limits. Initial risk, entries, portfolio cap, and all account protections remain fixed. No post-result rescue."
"22","mopr_lock150","8","lock_neighbor_high","momentum_partial_runner_discovery_model1","older_2015_2018","2015.01.01","2018.12.31","1","10000","true","60","2.00","4.00","1.50","mopr_lock150_older_2015_2018_m1","outputs\three_lane_momentum_partial_runner_discovery_model1_package\configs\022_mopr_lock150_older_2015_2018_m1.ini","outputs\three_lane_momentum_partial_runner_discovery_model1_package\configs\022_mopr_lock150_older_2015_2018_m1.ini","outputs\three_lane_momentum_partial_runner_discovery_model1_package\reports_here\mopr_lock150_older_2015_2018_m1","A38DD8F830A67D86743E00CB7A7D66F5F73AF3FB50D8B5E8CFABA4A3FF654889","FDCA9D55FEE304DD14D10D30E8A16C5092A960DAFA272F4DAADA639DE4DCB510","1092D9AD0036C6C4E7A0F61CB7318B31CDCE75F9311762388CF256AFFB6BFEA9","Frozen pre-2021 discovery. The disabled control must exactly reproduce the leader. Every report must be profitable. Both center eras must retain >=98% of control; center continuous net must improve >=5%, CAGR >=control +0.08 point, PF >=95% of control, DD <=min(1.25%, control +0.15 point), and recovery/return-DD >=95% of control. Partial activity must be confirmed. At least four of six neighbors must retain both-era floors and improve continuous net >=2% with the same quality and drawdown limits. Initial risk, entries, portfolio cap, and all account protections remain fixed. No post-result rescue."
